Text,Handle,Time Created,Location
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",Valtitude,2018-12-05 05:57:10,USA
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",beckylong,2018-12-05 05:48:04,Denver
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",LaurieLitman,2018-12-05 05:38:03,
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",fredericbender3,2018-12-05 05:28:53,
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",LoveEachother14,2018-12-05 05:13:28,I unfollow-non followers
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",LisaM3732,2018-12-05 05:11:28,Chicago to Colorado transplant
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",1BadBoy,2018-12-05 05:11:27,"Seattle,  Washington"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",NoBigGovDuh,2018-12-05 05:11:17,"New Jersey, USA"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",davidsirota,2018-12-05 05:10:37,The 1980s
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",MansurGidfar,2018-12-05 04:18:36,"Denver, CO"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",BradleyRoss,2018-12-05 04:18:18,Northern Colorado
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",1whoknu,2018-12-05 04:00:04,You know where
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",CAPEDenver,2018-12-05 03:59:47,"Denver, CO"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",MattZencey,2018-12-05 02:41:54,West Chester PA
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",jasonmp85,2018-12-05 02:35:47,"Denver, CO"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",jason_bane,2018-12-05 02:19:55,"Lakewood, CO"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",CitizenFront,2018-12-05 01:38:56,
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",LauraChapin,2018-12-05 01:32:36,"Denver, CO"
@JoeStGeorge @cologop @WalkerStapleton I'm so happy this guy didn't win the governor's office.,ChihuahuaMighty,2018-12-05 00:42:24,Under the porch
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",robreuteman,2018-12-05 00:28:10,"Denver, Colo."
@eluning @cologop @WalkerStapleton @PolisForCO @XcelEnergyCO “All of the above” is not enough anymore.,justinlkurth,2018-12-04 23:58:11,"Penrose, CO"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",Well_Brewed,2018-12-04 23:30:49,"Denver, CO"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",karanormal,2018-12-04 23:29:25,"Colorado, USA"
@eluning @mike_littwin @cologop @WalkerStapleton @PolisForCO @XcelEnergyCO winning,Howard_Rothman,2018-12-04 23:25:17,Colorado
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",MattLabor,2018-12-04 23:18:35,Colorado
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",mike_littwin,2018-12-04 23:17:51,"Denver, Colorado"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",CRobertBuchanan,2018-12-04 23:08:23,Denver
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",janus303,2018-12-04 23:08:18,"Denver, CO"
"From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForCO would destroy CO’s economy by attempting what @XcelEnergyCO committed today to doing. #copolitics https://t.co/fHCvfmfcR6",eluning,2018-12-04 23:07:54,Colorado
RT @JoeStGeorge: Video: @WalkerStapleton remembers his “Uncle George” #rip41 #copolitics #colorado https://t.co/uE54bqLM0f,cologop,2018-12-04 23:02:59,"Greenwood Village, CO"
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",MichaelMcBroom7,2018-12-04 18:37:42,
"@OutnumberedOT @WalkerStapleton @BretBaier @Judgenap @RepMattGaetz @DanHenninger @DouglasESchoen Why is khasoggi our problem?  He was not an American, but a Saudi of doubtful background seeking Turkish citizenship.  Are we the world police?",graceolcott,2018-12-04 18:33:24,
RT @JoeStGeorge: Video: @WalkerStapleton remembers his “Uncle George” #rip41 #copolitics #colorado https://t.co/uE54bqLM0f,ccontres,2018-12-04 12:18:32,"Washington, DC"
"RT @realDonaldTrump: .@WalkerStapleton will be an extraordinary Governor for the State of Colorado. He is strong, smart, and has been succe…",BLFASTLUBE,2018-12-04 05:36:28,South Carolina
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",marksan05692383,2018-12-04 03:47:33,
"RT @AndyBoian: @JoeStGeorge @WalkerStapleton Class act @WalkerStapleton.   I’m so sorry for the loss of your uncle, and one of this country…",JoeStGeorge,2018-12-04 03:42:23,"Denver, CO"
@kayleighmcenany @WalkerStapleton @GeorgeHWBush It’s too bad that Trump is not even 10 percent the man that Bush was,SteenMelander,2018-12-04 03:32:42,"Burlington, Ontario"
"@JoeStGeorge @WalkerStapleton Class act @WalkerStapleton.   I’m so sorry for the loss of your uncle, and one of this country’s most aspired leaders.   Godspeed.",AndyBoian,2018-12-04 03:23:56,"Bonnie Brae, Denver"
RT @JoeStGeorge: Video: @WalkerStapleton remembers his “Uncle George” #rip41 #copolitics #colorado https://t.co/uE54bqLM0f,SageNaumann,2018-12-04 03:05:46,"Brighton, CO"
RT @JoeStGeorge: Video: @WalkerStapleton remembers his “Uncle George” #rip41 #copolitics #colorado https://t.co/uE54bqLM0f,jmdobkin,2018-12-04 02:09:39,
@kayleighmcenany @WalkerStapleton @GeorgeHWBush All of which completely lost on your Dictator,clelland30,2018-12-04 02:09:07,"Vancouver, British Columbia"
RT @JoeStGeorge: Video: @WalkerStapleton remembers his “Uncle George” #rip41 #copolitics #colorado https://t.co/uE54bqLM0f,JonMurray,2018-12-04 01:48:08,"Denver, CO"
Video: @WalkerStapleton remembers his “Uncle George” #rip41 #copolitics #colorado https://t.co/uE54bqLM0f,JoeStGeorge,2018-12-04 01:43:47,"Denver, CO"
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",badger3030,2018-12-04 00:31:24,"Malibu, CA"
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",TheDonaldwin,2018-12-03 23:57:02,
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",Yolanda53311253,2018-12-03 23:51:29,"Beacon Falls, CT"
"At 5: @WalkerStapleton (and his new beard) remembers his ""Uncle George"" as our coverage of the passing of President George Herbert Walker Bush continues....#copolitics #kdvr https://t.co/H2lMNChUJO",JoeStGeorge,2018-12-03 23:37:54,"Denver, CO"
@kayleighmcenany @WalkerStapleton @GeorgeHWBush Too bad you can’t learn from his life and the example he led as a moderate Republican who worked across the aisle,calbears04,2018-12-03 23:22:08,Phil
@kayleighmcenany @WalkerStapleton @GeorgeHWBush He also brought in tons of crack in to the hood.,newyorker2833,2018-12-03 21:18:20,New York City
