Text,Handle,Time Created,Location
RT @Garybham: Op-Ed: Rural hospitals play important role in health issues throughout #Alabama: Alabama has 52 rural hospitals - 6 less than…,WaltMaddox,2018-11-22 15:10:22,"Tuscaloosa,Alabama"
RT @WaltMaddox: Happy Thanksgiving @tuscaloosacity! https://t.co/rZgPrQW5uY,Chip_Hill,2018-11-22 14:36:26,
RT @WaltMaddox: Happy Thanksgiving @tuscaloosacity! https://t.co/rZgPrQW5uY,gregkennedy1016,2018-11-22 14:27:31,Birmingham AL
Happy Thanksgiving @tuscaloosacity! https://t.co/rZgPrQW5uY,WaltMaddox,2018-11-22 14:24:20,"Tuscaloosa,Alabama"
@WaltMaddox Gambling in Alabama.........,_FatElvis_,2018-11-22 02:07:37,Hiking legs on ant hills
@swingleftsoco @espyforsenate @SMSIndivisible @1IronMan2018 @CaptainsLogAz @ArtistsPo @maddow @TheSWPrincess @BobVanceJr @JerameyForMS @irrevdissident @WaltMaddox Please do!,WillBenton1,2018-11-22 02:00:15,"Cottondale, AL"
"@chadgarland @B52Malmet @Stonekettle @krassenstein @CarolinaPanthers @JeffCoSheriff @WaltMaddox   Man, am I ever making out alive!",BluesRoyals,2018-11-22 01:40:14,Deep South
"@WillBenton1 @espyforsenate @SMSIndivisible @1IronMan2018 @CaptainsLogAz @ArtistsPo @maddow @TheSWPrincess @BobVanceJr @JerameyForMS @irrevdissident @WaltMaddox Will, can I use your image, LOVE IT!",swingleftsoco,2018-11-21 23:52:08,"Santa Rosa, CA"
@WillBenton1 @espyforsenate @SMSIndivisible @1IronMan2018 @CaptainsLogAz @ArtistsPo @maddow @TheSWPrincess @BobVanceJr @JerameyForMS @irrevdissident @WaltMaddox Can I use your graphic???,swingleftsoco,2018-11-21 23:51:08,"Santa Rosa, CA"
I hope the wager was $100 worth of lottery tickets and not Dreamland ribs vs. a gallon of Toomer’s lemonade. https://t.co/XDIOz5K7fc,JammyErwin,2018-11-21 23:24:41,
Tuscaloosa and Auburn mayors make Iron Bowl wager https://t.co/8k1RwNNDJs,WaltMaddox,2018-11-21 22:59:40,"Tuscaloosa,Alabama"
