Text,Handle,Time Created,Location
RT @9thFloorAZ: Gov. @dougducey presents the Pearl Harbor Remembrance Day proclamation to three survivors of the attack on #PearlHarbor at…,mpolletta,2018-12-07 18:39:28,"Phoenix, AZ"
RT @9thFloorAZ: Gov. @dougducey presents the Pearl Harbor Remembrance Day proclamation to three survivors of the attack on #PearlHarbor at…,BeckyFreemanAZ,2018-12-07 18:39:21,"Tucson, AZ"
"@CoChancellorL @Jim102010 @ABC @RepAndyBiggsAZ @dougducey @RepMcSally @RepGosar @DebbieLesko @votewarren @JDMesnard Thats a lie, she was photographed with Senator Robert Byrd, was a member of the KK, not a grand duke or whatever.

So you also know that Strom Thurmond switched from Dem to GOP bc of his segregationist views...",meh20191,2018-12-07 18:39:11,
".@dougducey recognizing late Pearl Harbor survivor Nelson Mitchell Jr, who ‘helped pave the way’ for Black servicemen. I remember Nelson laughing as he told me years ago that he was in his underwear when the bombing began. He had to run down, get dressed before joining the fight. https://t.co/Ib2TxFNfkL",mpolletta,2018-12-07 18:39:10,"Phoenix, AZ"
Gov. @dougducey presents the Pearl Harbor Remembrance Day proclamation to three survivors of the attack on #PearlHarbor at today’s ceremony. https://t.co/3QlXik3klr,9thFloorAZ,2018-12-07 18:38:59,"Phoenix, AZ"
#RIP... https://t.co/oByTIK36qM,mikespector,2018-12-07 18:38:28,"Phoenix, AZ"
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",KVOA,2018-12-07 18:36:08,"Tucson, Arizona"
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",TedVogt6,2018-12-07 18:35:55,God's Country (AZ)
RT @AZEdMama: This is what happens after 2 decades of disinvestment in public schools at the hands ofcorrupt leadership. Shame on #AZLeg @d…,DenisaCasement,2018-12-07 18:35:08,"Tucson, AZ "
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",brianjsymes,2018-12-07 18:34:26,"Ahwatukee, AZ"
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",SanTanValleyRC,2018-12-07 18:32:11,san tan
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",M_Drobnik,2018-12-07 18:32:04,
"@brahmresnik @dougducey After more than 6,000 lies in less than 2 years..............",Cathlater1,2018-12-07 18:32:01,
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",shawnurban3,2018-12-07 18:32:00,
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",TucsonNewsNow,2018-12-07 18:31:42,"Tucson, AZ"
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",kw1979,2018-12-07 18:31:40,North America
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",jgumbel,2018-12-07 18:31:34,"God's Country, MN"
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",ArizonaNewsnet,2018-12-07 18:31:14,Arizona
"We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember that amidst the destruction and chaos emerged incredible demonstrations of bravery, heroism and sacrifice. #PearlHarbor https://t.co/L7EHSC9fGM",dougducey,2018-12-07 18:30:50,"Arizona, USA"
