Text,Handle,Time Created,Location
"RT @WillResistAdmin: #LarryHogan, the ⁦@GOP⁩ Governor of #Maryland:  ""Putin is a thug and his actions against our democracy are despicable.…",Bjorkian15,2018-11-30 21:39:43,New York City
"#LarryHogan, the ⁦@GOP⁩ Governor of #Maryland:  ""Putin is a thug and his actions against our democracy are despicable. On this I agree with our intelligence community. President Trump failed to stand up for our country yesterday.” https://t.co/8c1CySgTSj",WillResistAdmin,2018-11-30 21:38:12,"California, USA"
@RedMaryland @LarryHogan @BrianFrosh @GovLarryHogan If yes what legal actions has @GovLarryHogan implemented?,MattGresick,2018-11-30 21:37:27,"Catonsville, MD"
@RedMaryland @LarryHogan @BrianFrosh So you can confirm that @GovLarryHogan is seeking out a nation wide Supreme Court ruling?,MattGresick,2018-11-30 21:34:11,"Catonsville, MD"
"@AlyssandersonAZ @LarryHogan The famous party autopsy after 2012 was blown up by Trump, who made and makes no effort to expand the GOP base. Trump will be Trump, but it’ll be interesting to see if a primary challenger can upend his re-election.",jackmerritt1969,2018-11-30 21:33:38,"South Carolina, USA"
Considering @LarryHogan is opposing gerrymandering and @BrianFrosh is defending it that certainly won't be happening...... #MDPolitics #Maryland https://t.co/9325X8vzSt,RedMaryland,2018-11-30 21:16:27,Maryland
RT @CarltonHuffman: “But the party’s got to take a hard look at itself. If you’re going to be a majority party you’ve got to appeal to a ma…,dberwyn,2018-11-30 19:23:37,Western Hemisphere
"“But the party’s got to take a hard look at itself. If you’re going to be a majority party you’ve got to appeal to a majority of people.”

@LarryHogan",CarltonHuffman,2018-11-30 19:03:12,"Menomonee Falls, WI"
"#Maryland's #LarryHogan at #RGA meeting on running for #president in #2020: “Well, you can never say never."" Would certainly be fascinating if he did.
https://t.co/4CNdvYvgr4",KeithDemko,2018-11-30 17:38:23,"Salisbury, Md."
"Our Democratic supermajorities in Maryland must fight for 100% renewable RPS, public transportation, lead abatement, clean air, and clean water override any of @LarryHogan's vetoes which stand in our way. https://t.co/yhQPg2lAek",501colin,2018-11-30 16:37:55,"Baltimore, MD"
